fundName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28
BICE ACCIONES BRASIL,105630.63990000005,90257.67340000001,116393.73349999997,120898.27639999994,122248.84110000002,114703.89529999999,112972.7425,102398.93470000001,88548.5225,91468.69970000001,92338.3286,88979.1647,78747.32630000002,73047.58950000003,90271.10740000005,92148.32430000001,95746.57030000002,92994.19489999994,103992.50240000001,110280.41759999999,107588.2474,118708.7535,138297.0452999999,137779.39719999995,152579.6055,144209.85079999996,159957.12300000002,150007.26080000005,158234.7634,141023.39870000005,152712.4285999999,161283.69039999996,190170.77740000005,202891.07140000002,185212.52080000003,191177.62940000006,204458.8636,187282.81360000017,210968.67500000008,196185.37120000002,196058.68480000008,170456.04630000013,182527.78329999998,181241.28380000003,171744.08489999993,198692.78070000018,194649.8483,195619.02300000004,211716.73889999997,190343.66499999992,206912.91330000016,194780.57960000006,197421.7515000001,204084.03900000016,218062.91850000015,204191.64199999996,198408.11390000014,205733.5425,212799.43060000008,227496.27920000002,232344.79900000006,204941.57580000005,170276.7988000001,162467.53909999988,165507.43959999998,183221.3062000001,194862.41490000015,191165.6891,179659.36049999998,179932.9871000001,182776.35069999986,206824.79789999992,202667.52780000007,84848.51529999997
BICE ACCIONES CHILE,183838.0107,172277.9543000001,186225.53210000004,184467.49320000003,190563.48300000007,175883.46840000004,177676.72060000003,176115.10779999997,167878.72579999993,174518.9631999999,165700.19419999994,163878.96609999993,163420.53160000007,158807.81320000003,175060.41520000005,171779.61620000016,178256.76959999994,170840.6034,180897.11090000003,205783.68990000008,204130.81809999997,214413.40450000003,206713.8649000002,209425.7347,211119.91910000006,195055.75590000002,228577.77020000006,234322.51209999993,238195.96540000004,227466.68849999993,241315.60660000006,250718.0295,247142.114,268374.7108,250577.08990000002,255550.1161999999,279114.3918999999,246867.10690000016,266090.36809999996,261862.93290000013,268121.1801,248682.41869999998,252943.95090000008,250679.39639999988,243036.9371999999,244975.7173000002,234509.48349999994,238214.50559999986,247252.21620000002,225433.29659999997,240973.34079999992,229729.20210000005,223444.65119999996,216908.57769999988,223589.45299999995,212382.71600000007,212460.13879999987,238442.5532999999,226993.39340000003,234445.8151999999,238145.52630000003,210151.77129999985,174056.80380000005,184883.81609999988,190369.1612,193274.31299999994,204447.34970000008,201125.11320000014,24876.019300000004,0.0,0.0,0.0,0.0,0.0
BICE ACCIONES EUROPA,298178.6862999999,286778.8095,335903.6531999998,324146.33569999994,323524.2274,315121.27840000007,335880.26329999993,344587.6918,311625.10319999995,324772.8748000002,333281.8775999999,339159.0187000001,350511.0962999999,309315.5495999998,332983.31950000004,318637.81020000007,336206.5876000002,319351.1619,310073.07590000005,322696.42699999997,318434.1657,322947.3086000001,299995.0998999999,312033.3653000001,318290.9897999997,281826.7162999999,327241.07409999997,320122.6433,359259.2942000001,347372.59990000026,358504.21929999994,355588.783,341615.76179999975,359609.0107,348520.9120999997,362769.17140000017,366198.1901999998,317361.29739999986,349339.348,339488.3167999998,364498.8678999999,348976.44919999974,365061.7650000002,362902.63039999985,359554.72750000027,346630.3719999999,323015.71409999987,318866.9940999999,321654.05360000016,292841.62919999985,337135.96969999996,333865.26999999996,351282.4404000001,343558.65260000003,358936.3296,356374.3517000001,351795.0068999998,366416.4877999999,393814.54650000023,430882.59870000015,454881.7153000002,432540.91500000004,381563.5897,388912.0327000001,405954.72880000004,415472.01729999995,440319.92439999984,452573.7544,430757.62469999987,456193.5275000001,443226.1809999998,463127.84160000004,472816.72129999974,202127.74719999995
BICE ACCIONES INDIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42637.8801,111976.66879999996,146813.4503,141778.97299999994,144562.81780000002,142216.67479999998,122521.14229999996,132627.39099999997,131196.44910000003,138291.98069999996,135480.12059999994,139566.64169999998,170635.81930000003,201670.57579999988,204861.0778,184177.47229999996,184806.46450000003,187193.12440000003,175195.7759000001,206972.0681999998,207537.3769,223722.72850000003,215893.70639999997,224794.11759999988,221527.2673999999,208237.98160000012,215492.49139999988,214371.08180000013,225031.94649999985,224563.23460000005,189814.5901999999,204825.5542000001,198803.2765000001,208829.4269999999,202954.32939999993,214611.2219,220749.42620000002,207886.3459,188983.27830000003,189237.2076999999,204166.9476000001,199916.56080000004,172837.31130000003,205485.0514,203043.15099999998,212734.01360000003,210327.6609000001,212644.13459999996,208369.96990000014,204539.1496,218770.62850000005,233781.93060000005,247665.08849999987,246048.75089999996,235943.7096,200755.97950000007,185932.6197999999,190663.11239999995,192643.72719999994,211142.78969999994,222260.01080000008,215625.98370000007,234563.09570000006,229774.57900000006,243928.33159999992,256164.5013,112798.66450000003
BICE ACCIONES JAPON,246725.4738,232039.58940000003,271683.3376,267536.87950000016,278690.4983,279409.0166,289316.08660000016,283393.2331,243352.85880000002,258276.7341,265438.0515000001,269638.5725,250436.25319999995,218251.43039999998,237790.61700000011,228539.71509999997,238725.63329999993,225148.24159999983,227952.89769999997,225209.114,224229.11099999986,237633.8265,235148.4781999998,256420.94519999996,259771.958,232360.8189999999,261254.35800000004,246477.3009999999,266829.9687000001,263150.0261,273235.74649999995,270962.24319999997,266354.3820999999,289464.95179999986,292270.63349999994,306622.56379999977,319193.4594,271122.7675,292202.40719999996,286830.9571,303183.26589999994,291191.88249999983,295191.3721000001,292085.50290000014,288674.8983000001,287581.54459999996,265367.1373999999,261472.61140000002,255285.49910000004,238754.25200000007,268433.74620000005,265824.66500000004,262674.3328,250420.49089999992,264068.7222999999,250964.2806,258070.72869999992,274064.7209000002,278366.9362,297800.3740000003,288385.9955999998,261927.77230000024,226766.91099999993,236406.45630000008,256190.0101000001,263390.2136,271874.7243999999,276887.92010000005,274107.35349999997,291073.9984999999,297881.6521,318851.5895,330052.09330000007,138316.3995
BICE ACCIONES MEXICO,224194.29160000014,206577.23260000002,232434.14750000002,224988.17830000003,230970.5164,227818.02749999985,235283.95980000004,235183.39840000003,223011.4356,240287.3486,241981.38760000007,238042.4272,226844.6200000001,209921.19349999996,233103.44509999992,225801.67319999993,233836.75899999996,219722.42589999991,224570.18849999984,229773.92650000006,216312.9557000001,227891.31179999997,202515.90380000003,209416.87299999982,229506.84379999997,213933.3431,253917.9934999999,254956.9995000001,270037.5704999999,266299.0917,288744.42590000003,287988.27040000004,268241.56459999987,262364.1142999999,248550.3386,256133.70039999997,255228.985,227259.3090000001,251042.8764,247725.77130000008,244564.2203999999,234576.38880000002,271440.18120000005,276725.6111,272990.5181,268581.54510000005,224704.7690000001,228407.75519999996,244138.45070000007,214942.4125,237360.98810000005,243397.22109999988,252779.95280000006,243744.59979999985,248684.47460000007,240652.64699999982,248243.02799999996,262443.2206999998,272699.6981999999,284194.9955000001,299248.35469999985,287276.75389999995,236636.1082,205226.50800000012,221509.60080000013,222579.66379999992,223477.89880000008,228327.83739999996,213404.6129000001,233379.5199999999,241739.3145,263206.5465,269375.06899999984,111093.6887
BICE ACCIONES PERU,205260.26679999998,181029.17559999996,195166.42399999994,187902.29649999997,196444.48970000003,191473.63240000006,195706.9057999999,189112.3141999999,178211.4343,186331.51070000013,179584.12599999993,181323.21839999998,177182.24440000003,167210.72040000002,187796.04239999998,189691.37689999997,203112.56879999998,197042.35410000003,208870.72580000007,231168.65320000003,234480.26999999981,236033.08469999998,227106.7685000001,235055.56329999983,265665.6631,241783.38429999998,262223.3636,252619.27890000012,265583.2267000001,255462.4334000001,264794.8321,268757.98399999994,262742.1943,285941.23510000005,280159.45919999975,283811.2485,286866.4734000002,252723.1725000001,281945.26510000025,276083.49039999995,288059.61779999995,276769.34120000026,281531.5040000001,279146.6900000003,266678.52070000005,272785.49080000015,262067.18240000017,273134.78620000015,276147.1685000001,251846.67770000015,285322.5411,277136.5980999999,281883.0359999999,274381.9449,286319.2812000001,277042.8015000001,271591.4033,278711.2883,282405.08479999984,292782.5831,298981.33389999985,276092.1166000001,255665.7819000001,245342.86770000006,260132.95169999998,258424.64639999988,266704.5869,274529.2035,261978.95390000005,270996.88810000016,262732.32819999993,277006.84660000005,283430.1296999998,121663.6555
BICE CHILE ACTIVO,138416.9589,128686.04679999995,140273.02359999996,138791.22200000004,143951.28959999996,134198.38909999997,135990.46570000003,135003.9635,129084.78089999997,133758.05709999998,127190.91399999999,126879.2791,126461.1953,121493.99890000005,133154.01360000006,131594.3378,136768.9332,131446.9255,156835.87670000005,211684.76380000013,223105.96670000002,233730.99300000002,224297.32899999988,228364.62920000002,230680.2814000001,213455.2576999999,248136.14529999997,251503.58009999988,256252.6932000001,244657.2921,259110.23560000007,268448.86939999997,265014.52470000007,285865.82459999993,267931.38159999996,273125.6878999998,295791.77749999997,262025.91979999995,283062.37169999967,278260.3666999999,285579.7384999999,265406.7254999999,270307.79460000014,269082.8552999999,261668.6226,264921.2230999998,254242.42129999987,259302.95220000003,267683.5686,243831.96730000002,262150.7328999998,249772.67739999996,246673.0516000001,238896.6483999999,245885.57669999998,234343.44560000012,232734.84349999996,245172.49219999998,219906.19869999998,227873.05859999996,231950.06559999989,206459.07339999994,177172.3859,186640.2104,193268.13169999977,196644.93559999994,208761.8888,206578.88760000016,187245.48899999988,189229.46019999997,193888.72739999995,211616.75250000006,228724.9037,96855.49549999998
BICE CHILE MID CAP,169576.8361,158916.81560000003,177351.18309999994,171264.8621000001,175201.6866999999,160478.2882,162208.78110000008,159978.12029999998,154740.23440000002,160107.7423,153519.1198,156387.65220000004,157904.42179999995,154133.80779999998,173028.09290000002,178140.23769999994,187384.00820000007,181832.86209999997,212705.17119999998,240020.50520000007,269079.56590000005,294076.1198,281291.5376,273854.7845000002,273441.1713000002,251111.78580000025,303546.4529000002,318853.5454,327699.43779999996,309851.57170000015,328666.62850000005,342800.92699999956,334950.7063999999,366952.44419999985,342358.0038999998,344931.9082999998,383394.6691999997,339824.0609,360690.1450000001,350154.467,369642.3951,336843.49490000005,328076.6645000001,331241.1335000002,327822.0981,334354.2262000001,316878.13050000014,330045.1699000001,338680.6386000004,309456.9394,333976.73059999995,316324.06230000005,315959.7586000002,303351.1352999997,309114.84300000017,287057.25529999984,274854.4951999999,287716.9618000001,235276.85279999985,234916.64949999985,236684.21519999995,207889.01869999984,178701.9283999998,184319.1503999998,192230.59749999977,194943.56659999976,206881.4557999999,208239.79939999987,193107.4610999998,191476.9325999999,184809.92469999995,196387.1572999998,207521.2551999998,88375.41940000001
BICE CHILE SELECTIVO,346415.85439999984,323407.408,350937.2895,350371.2367000001,363273.1170999998,337798.43429999996,341706.23469999986,337963.1841000001,323046.36629999994,336519.7267000001,321343.41919999983,316121.79839999985,312874.24110000004,302091.69080000004,334945.0969,329007.77889999986,339611.7845999998,324693.60860000004,343980.9237999999,348381.25039999967,332518.8895999999,349151.8617000001,345668.62669999996,375719.74810000014,379928.45580000017,349405.8106999996,410896.63259999984,416809.4201000002,426726.43280000007,408796.08879999997,432531.0268999996,446394.62380000006,438706.8186000003,476611.7851000002,444977.92280000023,453884.35250000004,495390.3210999994,440302.30190000014,475463.70710000006,466980.4354999996,478746.7916999997,443153.00000000006,449623.2977,444860.3776000001,431054.5124000002,435495.26229999994,417525.82749999996,425727.89809999993,443798.2329000001,405634.3204999998,436037.7126000002,417683.2796000003,405967.3584000001,393630.8550999998,406216.6875000001,385861.1595000001,387103.67130000016,404498.0506,361177.31119999994,380223.34589999984,379291.5981999999,335044.38209999976,276292.0570999998,290849.2417,297853.53599999973,300406.61939999997,316583.5592,309753.6548000002,280240.51670000004,286118.42889999994,296767.2762000002,321464.91619999986,346316.3382000001,145665.48789999998
BICE COLOMBIA,223612.2179,198132.85629999987,204882.90129999997,203938.7267,211451.01779999997,199755.4037999999,202426.4487,194557.04139999984,187116.68019999997,200082.80769999995,186848.40259999988,181699.34759999998,184602.59449999998,174936.91230000005,197297.12799999997,197468.88469999997,202986.93320000015,196355.83020000008,200254.9027999999,202308.67410000006,200088.53750000003,204444.59760000007,189982.9781,204716.1659999999,237101.66600000003,211541.50470000002,234832.02039999995,231835.70950000003,247155.86049999995,236833.77660000016,242640.877,241691.91359999994,234200.39639999994,239599.74759999994,226464.7686,239273.2268000001,248853.17769999985,220132.7404,240067.1207999999,244420.3263000001,255129.0680999998,247779.38510000007,261463.78539999985,256595.9244,248235.67000000027,250317.2728999999,232922.36409999992,236029.41399999996,242101.81290000005,223223.7355,258226.56490000008,250709.4093,250139.43200000018,246660.1248,263300.4077,253124.62599999996,252551.28499999986,260412.9698,268523.26830000005,278130.341,285249.09359999985,264349.3271999999,211895.3549,207604.78870000012,207741.9486,207832.85629999996,214613.69270000007,213783.27019999997,208108.70140000002,210433.43539999996,211218.644,238281.13260000004,239622.3322000002,97291.66020000003
BICE COMMODITIES,121587.45050000011,109081.6471000001,143966.82240000018,144974.98330000008,180118.58849999987,173591.8697,175091.78619999997,166672.8291999999,159703.73060000013,164459.09130000003,155601.84300000002,155605.26849999998,151715.17049999998,140443.67420000012,152637.5996,148416.50890000004,160038.1947999999,159973.82329999996,159765.17949999997,157277.63659999994,152425.01379999996,159333.0861,152604.84149999998,162811.74200000006,163767.474,146783.70840000006,158351.60539999994,153180.5749000001,155270.44000000003,146514.91370000003,153165.35569999996,154174.35230000003,152052.15680000006,157212.05740000005,154335.38620000007,157388.51609999992,162990.31040000005,144519.26290000006,159017.57519999996,156565.72359999997,164701.4273,156275.5969000001,157248.9406,155702.36909999995,150419.10140000007,157803.89099999997,145970.6504000001,145849.38140000004,144956.315,133053.75269999998,148608.78670000008,144911.85290000014,145292.6169000002,137757.81019999998,143103.51500000007,138989.36680000002,136024.3789,140376.1923000001,136185.1612,148558.8788000001,142129.9753,126659.91250000015,118463.34010000007,113030.61430000006,116484.07600000004,117707.82269999996,125897.7341000001,130947.00610000001,125739.27240000013,129758.44730000003,126647.39250000003,134092.9561000001,139542.42930000005,60062.155099999996
BICE EE.UU.,42640.5648,39459.2365,43865.325999999994,42071.62530000001,43620.15209999999,42427.546299999995,43601.6929,42254.7645,20431.432199999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BICE EMERGENTE,223848.72399999996,206366.6286,230504.13649999996,227413.68039999995,230352.55,224148.54330000005,227357.2389000002,225124.35799999998,205732.08720000004,221308.97359999997,217384.709,218189.8388999999,208738.26529999985,189294.45880000008,207420.73450000002,228584.30219999998,240283.54910000003,235391.91940000007,245018.95959999974,254319.97280000008,248988.27260000005,256299.97710000013,236868.5226999998,243464.11099999998,248782.7359999997,227789.7677999998,260109.12829999987,252009.20589999994,271804.65129999985,262495.9140999999,275489.8064999997,277305.9924999998,269003.16339999984,281978.0665999999,276966.3291,284386.1861999997,292958.75690000015,255640.55489999996,285166.0213999999,267146.7124,281728.38719999965,267378.74870000005,275036.47349999985,272315.7737,265340.1913999997,260870.8440999999,250330.38349999988,256966.94479999988,261513.1259000001,239898.76579999996,271872.06950000016,269687.6302999999,273342.62280000024,266751.03279999975,282148.0605,272843.52080000006,272521.2703,284268.4276,304529.3700000001,324505.0938999999,332129.59639999986,305398.5202999999,269641.38330000004,266406.0995,276002.5734000001,285477.7367999999,311017.28239999985,320916.9875,301749.88999999996,324007.2139000002,324745.77259999997,342983.5936,362457.03120000026,158259.1902999999
BICE EST AGRESIVA,363025.79079999996,335137.8845999996,378200.6754999998,369738.6625999997,380117.8274999999,371011.4807,385504.69290000026,386020.70300000015,357447.8378000001,373425.3132000002,370034.74350000004,377952.40520000015,369838.4133000002,339318.34189999994,366918.47090000013,356938.17470000015,370991.94179999974,359786.7765999999,371401.5990999998,375886.5621999998,366024.2457999997,378471.48659999965,362589.5709,376795.36899999966,380257.76979999995,344493.5981999997,388462.55569999997,378878.09,399368.20359999995,385712.6136999999,399797.6925,402497.7517,390872.68459999963,409305.3562999999,396840.81160000025,410110.21149999986,420453.4965,373071.79860000033,412489.75860000006,398315.0003000001,418629.6598,399712.5520999999,412284.5427000001,411097.6982000001,402121.5296000001,408309.6758,391986.2109000001,399777.14230000053,404993.19049999985,369827.37849999993,413210.6488000002,403360.06470000034,413889.63679999986,404863.54489999986,424201.36209999974,420943.5752000001,414469.8287999999,430247.7748000002,427665.85530000017,443242.07710000005,455173.8505000001,425869.09430000006,396488.13380000007,396014.0264000001,408654.3296000001,405224.57170000015,426319.6146000001,435693.33869999985,414321.0518000002,431905.1547000001,426902.14130000013,450004.8297999999,461874.1515,197416.86980000004
BICE EST BALANCEADA,674530.0511000004,622554.4852000003,701602.8434000001,684610.2645000004,704175.0851000004,689464.8494000001,716410.2705000001,720269.5808000001,676462.6416999995,704240.5977000003,691728.6727000001,709882.1377000002,700217.8440000002,646284.6878999999,696383.1556000003,677162.0703000003,704573.3127000001,684010.7359000003,706948.6956999996,716148.5400999992,698158.5999,722213.8432000004,690310.4367999997,718173.4616000002,726973.3762999997,659290.3534000003,745596.4273000004,728114.1754999997,767106.5004999997,742099.0227000001,768266.469,773598.4067,752080.5362000002,787350.8559000001,763122.1213999995,789001.0567,806826.7247999997,719615.3800999996,797261.9980999999,769524.3054999996,806780.2862000002,773079.7673000001,800433.7989000003,799846.8967000004,783185.0756000007,795517.4820000001,763128.1931000001,779736.9988999999,789040.0285999998,719485.3069999997,803391.3615,784806.8437000001,808830.6209000004,794069.2920999997,833862.8259000005,835642.5887999996,821619.1237000003,850192.0933999994,832495.4547000001,864871.3657999992,885502.4391000002,823203.4047000005,776299.2479000001,774541.4857999998,812407.637,802969.3168999995,841238.9698000004,858958.3634999999,819413.4275999995,853280.9673999994,842143.3792999997,881876.4243000001,904317.8118,387545.17380000016
BICE EST CONSERV,352669.3246999998,322703.2529000002,361983.6136000001,351923.56390000007,363166.30149999977,354750.50050000014,368611.89090000023,371172.85940000013,354321.45120000024,367018.3238000001,357616.9759000002,368711.04400000034,367273.3140000001,341319.15810000006,366149.7681000001,355643.3396999997,369742.4935999997,359006.7593,371226.94000000006,374905.4744999999,365553.06210000004,378025.1324000003,362550.19669999985,377437.5672000004,381154.2751999999,345135.5925000002,387025.0299,376641.41009999986,394056.11949999974,381381.0326999998,393890.83789999975,395822.6179000003,384030.20250000013,398684.5143999999,386749.65190000006,400136.87069999985,405977.6841000001,364983.53779999993,404436.2175999999,391435.7921999999,407353.7782,391645.2995,406096.3975999998,406476.0747000001,395978.21510000026,405566.33800000005,390595.8356000001,401673.65320000006,405533.64890000015,368854.36470000003,410029.87360000017,399534.9645,412333.71919999976,404222.06199999986,422327.3724,424746.5806999999,415131.8630999999,429066.6800999999,410835.8688000002,426817.0957999999,437416.89680000005,406826.8299000003,400398.3118999998,396787.8306,418908.6642000001,411448.3703000002,428237.3103999996,434046.14770000026,417166.7525999998,429828.1235999998,422924.78400000033,442358.60300000006,449672.31259999995,191654.92529999992
